3.13469E+1	3.46796E+1	-2.77095E+0																	
3.13289E+1	3.50677E+1	-2.81073E+0																	
3.13107E+1	3.54551E+1	-2.85443E+0																	
3.12838E+1	3.58392E+1	-2.90373E+0																	
3.12472E+1	3.62209E+1	-2.95413E+0																	
3.12047E+1	3.66006E+1	-3.00775E+0																	
3.11534E+1	3.69724E+1	-3.05241E+0																	
																			
3.38773E+1	3.36991E+1	-3.75635E+0																	
3.39135E+1	3.33496E+1	-3.60997E+0																	
3.38448E+1	3.29982E+1	-3.46806E+0																	
3.36599E+1	3.26916E+1	-3.32802E+0																	
3.33830E+1	3.24657E+1	-3.18769E+0																	
3.30449E+1	3.23377E+1	-3.05084E+0																	
3.26827E+1	3.23118E+1	-2.92493E+0																	
3.23272E+1	3.23980E+1	-2.81728E+0																	
3.20152E+1	3.26028E+1	-2.73806E+0																	
3.17731E+1	3.28996E+1	-2.69290E+0																	
3.15980E+1	3.32471E+1	-2.67712E+0																	
3.14777E+1	3.36193E+1	-2.68557E+0																	
3.14034E+1	3.40033E+1	-2.71185E+0																	
3.13650E+1	3.43916E+1	-2.75061E+0																	
3.13502E+1	3.47811E+1	-2.79433E+0																	
